,DATE,Scheduled Generation,Gross Gen.,Net Variation,Total Energy Export,Total Energy Import,Net Generation,Aux. Consumption and losses,Aux. Consumption and losses percentage,Commulative Gross Gen.,Load max.,Load min.,Load avg.,Discharge max.,Discharge min.,Discharge avg.,Reserv lvl(M) max.,Reserv lvl(M) min.,Reserv lvl(M) avg.,Reserv lvl(E) max.,Reserv lvl(E) min.,Reserv lvl(E) avg.,MonthYear
363,2022-02-25,270000.0,276438.0,2.38,325133.0,51585.0,273548.0,2890.0,1.05,6644236.0,50.0,12.5,11.52,5.28,4.98,5.13,1751.6,1747.1,1749.35,1749.6,1748.1,1748.85,2022-02
364,2022-02-26,297500.0,343040.0,15.31,392299.0,53457.0,338842.0,4198.0,1.22,6987276.0,50.0,12.5,14.29,5.28,4.98,5.13,1751.65,1749.1,1750.375,1750.0,1746.1,1748.05,2022-02
365,2022-02-27,260000.0,262596.0,1.0,293995.0,33951.0,260044.0,2552.0,0.97,7249872.0,50.0,12.5,10.94,5.28,4.98,5.13,1750.0,1746.7,1748.35,1749.6,1747.1,1748.35,2022-02
366,2022-02-28,260000.0,266045.0,2.33,328023.0,64577.0,263446.0,2599.0,0.98,7515917.0,50.0,12.5,11.09,5.28,4.98,5.13,1750.6,1747.9,1749.25,1750.7,1748.1,1749.4,2022-02
367,2022-03-01,270000.0,280679.0,3.96,342647.0,64746.0,277901.0,2778.0,0.99,280679.0,50.0,12.5,11.69,5.28,4.98,5.13,1751.5,1749.5,1750.5,1752.0,1748.3,1750.15,2022-03
368,2022-03-02,285000.0,289862.0,1.71,357080.0,70107.0,286973.0,2889.0,1.0,570541.0,50.0,12.5,12.08,5.28,4.98,5.13,1751.5,1748.9,1750.2,1751.45,1748.1,1749.775,2022-03
369,2022-03-03,285000.0,289620.0,1.62,336379.0,49888.0,286491.0,3129.0,1.08,860161.0,50.0,12.5,12.07,5.28,4.98,5.13,1751.3,1748.6,1749.95,1751.3,1748.0,1749.65,2022-03
370,2022-03-04,285000.0,292854.0,2.76,352438.0,62149.0,290289.0,2565.0,0.88,1153015.0,50.0,12.5,12.2,5.28,4.98,5.13,1751.0,1748.4,1749.7,1751.15,1740.4,1745.775,2022-03
371,2022-03-05,300000.0,304252.0,1.42,379147.0,77640.0,301507.0,2745.0,0.9,1457267.0,50.0,12.5,12.68,5.28,4.98,5.13,1750.7,1747.5,1749.1,1750.3,1746.6,1748.45,2022-03
372,2022-03-06,275000.0,279958.0,1.8,353212.0,75693.0,277519.0,2439.0,0.87,1737225.0,50.0,12.5,11.66,5.28,4.98,5.13,1750.4,1748.1,1749.25,1750.9,1747.1,1749.0,2022-03
373,2022-03-07,290000.0,296613.0,2.28,381465.0,87721.0,293744.0,2869.0,0.97,2033838.0,50.0,12.5,12.36,5.28,4.98,5.13,1750.7,1749.1,1749.9,1750.7,1747.2,1748.95,2022-03
374,2022-03-08,275000.0,280374.0,1.95,354019.0,76192.0,277827.0,2547.0,0.91,2314212.0,50.0,12.5,11.68,5.28,4.98,5.13,1750.8,1747.9,1749.35,1750.95,1747.8,1749.375,2022-03
375,2022-03-09,275000.0,286568.0,4.21,368559.0,84649.0,283910.0,2658.0,0.93,2600780.0,50.0,12.5,11.94,5.28,4.98,5.13,1751.3,1748.6,1749.95,1751.55,1748.5,1750.025,2022-03
376,2022-03-10,325625.0,338359.0,3.91,425510.0,91351.0,334159.0,4200.0,1.24,2939139.0,50.0,12.5,14.1,5.58,5.28,5.43,1751.9,1750.1,1751,1751.85,1748.4,1750.125,2022-03
377,2022-03-11,315000.0,324686.0,3.07,343650.0,22848.0,320802.0,3884.0,1.2,3263825.0,50.0,12.5,13.53,5.58,5.28,5.43,1752.0,1750.0,1751,1751.1,1747.4,1749.25,2022-03
378,2022-03-12,302500.0,331675.0,9.64,327643.0,1.0,327642.0,4033.0,1.22,3595500.0,50.0,12.5,13.82,5.58,5.28,5.43,1752.0,1749.7,1750.85,1751.95,1749.3,1750.625,2022-03
379,2022-03-13,375350.0,444756.0,18.49,439057.0,54251.495169082125,439057.0,5699.0,1.28,4040256.0,50.0,12.5,18.53,5.86,5.28,5.57,1752.0,1751.1,1751.55,1752.0,1749.3,1750.65,2022-03
380,2022-03-14,460350.0,524504.0,13.94,517734.0,54251.495169082125,517734.0,6770.0,1.29,4564760.0,50.0,12.5,21.85,9.88,5.86,7.87,1752.0,1749.4,1750.7,1751.85,1748.9,1750.375,2022-03
381,2022-03-15,628100.0,685751.0,9.18,676812.0,1.0,676811.0,8940.0,1.3,5250511.0,50.0,22.0,28.57,10.15,9.02,9.585,1752.0,1749.3,1750.65,1752.0,1747.8,1749.9,2022-03
382,2022-03-16,549950.0,569290.0,3.52,563368.0,54251.495169082125,563368.0,5922.0,1.04,5819801.0,100.0,25.0,23.72,10.15,9.02,9.585,1751.8,1747.1,1749.45,1752.0,1747.3,1749.65,2022-03
383,2022-03-17,624750.0,643742.0,3.04,635533.0,54251.495169082125,635533.0,8209.0,1.28,6463543.0,100.0,20.0,26.82,9.88,9.31,9.595,1751.65,1746.2,1748.925,1751.4,1746.2,1748.8,2022-03
384,2022-03-18,683750.0,697949.0,2.08,689986.0,1.0,689985.0,7964.0,1.14,7161492.0,100.0,15.0,29.08,10.15,9.88,10.015,1751.2,1748.1,1749.65,1752.0,1746.1,1749.05,2022-03
385,2022-03-19,723750.0,735520.0,1.63,726804.0,5.0,726799.0,8721.0,1.19,7897012.0,100.0,13.0,30.65,11.61,9.6,10.605,1751.5,1743.9,1747.7,1751.7,1748.2,1749.95,2022-03
386,2022-03-20,694950.0,705012.0,1.45,696869.0,54251.495169082125,696869.0,8143.0,1.16,8602024.0,100.0,20.0,29.38,11.34,9.31,10.325,1751.2,1745.2,1748.2,1751.55,1745.4,1748.475,2022-03
387,2022-03-21,642500.0,628037.0,-2.25,620380.0,1.0,620379.0,7658.0,1.22,9230061.0,100.0,25.0,26.17,10.15,9.6,9.875,1749.5,1742.0,1745.75,1748.9,1742.0,1745.45,2022-03
388,2022-03-22,586250.0,592180.0,1.01,585272.0,54251.495169082125,585272.0,6908.0,1.17,9822241.0,100.0,25.0,24.67,10.75,9.02,9.885,1748.2,1742.0,1745.1,1749.2,1742.0,1745.6,2022-03
389,2022-03-23,525000.0,552647.0,5.27,545861.0,1.0,545860.0,6787.0,1.23,10374888.0,100.0,25.0,23.03,10.75,9.88,10.315,1750.0,1744.4,1747.2,1752.0,1747.5,1749.75,2022-03
390,2022-03-24,587500.0,628039.0,6.9,620627.0,1.0,620626.0,7413.0,1.18,11002927.0,100.0,50.0,26.17,10.75,9.02,9.885,1752.0,1748.2,1750.1,1752.0,1746.0,1749.0,2022-03
391,2022-03-25,552500.0,562766.0,1.86,556207.0,54251.495169082125,556207.0,6559.0,1.17,11565693.0,100.0,25.0,23.45,9.02,8.45,8.735,1749.95,1743.9,1746.925,1750.3,1743.3,1746.8,2022-03
392,2022-03-26,552500.0,535758.0,-3.03,529863.0,54251.495169082125,529863.0,5895.0,1.1,12101451.0,100.0,25.0,22.32,8.45,7.87,8.16,1748.3,1742.5,1745.4,1749.7,1742.45,1746.075,2022-03
393,2022-03-27,501250.0,508961.0,1.54,502734.0,54251.495169082125,502734.0,6227.0,1.22,12610412.0,100.0,25.0,21.21,9.88,8.16,9.02,1749.2,1743.9,1746.55,1751.4,1746.9,1749.15,2022-03
394,2022-03-28,690450.0,731129.0,5.89,722241.0,1.0,722240.0,8889.0,1.22,13341541.0,100.0,25.0,30.46,11.34,9.31,10.325,1752.0,1746.1,1749.05,1752.0,1747.1,1749.55,2022-03
395,2022-03-29,781525.0,810885.0,3.76,801780.0,54251.495169082125,801780.0,9105.0,1.12,14152426.0,100.0,25.0,33.79,11.89,10.45,11.17,1751.8,1747.2,1749.5,1751.6,1747.6,1749.6,2022-03
396,2022-03-30,834725.0,851814.0,2.05,841330.0,54251.495169082125,841330.0,10484.0,1.23,15004240.0,100.0,25.0,35.49,12.45,11.34,11.895,1751.4,1744.9,1748.15,1752.0,1745.3,1748.65,2022-03
397,2022-03-31,751250.0,762972.0,1.56,755280.0,1.0,755279.0,7693.0,1.01,15767212.0,100.0,25.0,31.79,12.45,11.34,11.895,1750.9,1743.8,1747.35,1751.0,1744.2,1747.6,2022-03
398,2022-04-01,751250.0,760074.0,1.17,751329.0,54251.495169082125,751329.0,8745.0,1.15,760074.0,100.0,25.0,31.67,12.45,11.05,11.75,1751.0,1744.1,1747.55,1751.65,1746.2,1748.925,2022-04
399,2022-04-02,846725.0,893255.0,5.5,883499.0,1.0,883498.0,9757.0,1.09,1653329.0,100.0,25.0,37.22,13.29,12.17,12.73,1752.0,1745.5,1748.75,1752.0,1747.3,1749.65,2022-04
400,2022-04-03,866000.0,869559.0,0.41,859599.0,54251.495169082125,859599.0,9960.0,1.15,2522888.0,100.0,25.0,36.23,13.01,11.89,12.45,1751.6,1746.3,1748.95,1751.8,1745.5,1748.65,2022-04
401,2022-04-04,825000.0,828123.0,0.38,819059.0,1.0,819058.0,9065.0,1.09,3351011.0,100.0,30.0,34.51,13.01,11.34,12.175,1750.1,1742.1,1746.1,1750.9,1744.9,1747.9,2022-04
402,2022-04-05,828625.0,839218.0,1.28,829587.0,54251.495169082125,829587.0,9631.0,1.15,4190229.0,100.0,25.0,34.97,13.01,11.34,12.175,1751.5,1746.3,1748.9,1751.9,1746.4,1749.15,2022-04
403,2022-04-06,859025.0,869435.0,1.21,859460.0,1.0,859459.0,9976.0,1.15,5059664.0,100.0,25.0,36.23,12.73,11.05,11.89,1751.8,1746.9,1749.35,1751.85,1746.0,1748.925,2022-04
404,2022-04-07,841250.0,847572.0,0.75,838103.0,1.0,838102.0,9470.0,1.12,5907236.0,100.0,30.0,35.32,13.01,11.34,12.175,1750.5,1745.8,1748.15,1751.2,1747.5,1749.35,2022-04
405,2022-04-08,932900.0,936906.0,0.43,926631.0,54251.495169082125,926631.0,10275.0,1.1,6844142.0,100.0,30.0,39.04,13.28,11.34,12.31,1749.7,1747.1,1748.4,1751.95,1745.7,1748.825,2022-04
406,2022-04-09,967350.0,971390.0,0.42,960680.0,54251.495169082125,960680.0,10710.0,1.1,7815532.0,100.0,30.0,40.47,13.01,11.89,12.45,1747.6,1744.5,1746.05,1751.25,1744.6,1747.925,2022-04
407,2022-04-10,870000.0,874498.0,0.52,864842.0,54251.495169082125,864842.0,9656.0,1.1,8690030.0,50.0,35.0,36.44,15.95,12.45,14.2,1744.9,1742.0,1743.45,1749.1,1745.9,1747.5,2022-04
408,2022-04-11,917500.0,919030.0,0.17,908885.0,1.0,908884.0,10146.0,1.1,9609060.0,50.0,30.0,38.29,18.47,13.57,16.02,1748.2,1745.6,1746.9,1751.5,1748.2,1749.85,2022-04
409,2022-04-12,1200000.0,1196530.0,-0.29,1183635.0,54251.495169082125,1183635.0,12895.0,1.08,10805590.0,50.0,50.0,49.86,18.0,14.79,16.395,1752.0,1751.3,1751.65,1751.1,1748.5,1749.8,2022-04
410,2022-04-13,1000000.0,1007841.0,0.78,996788.0,54251.495169082125,996788.0,11053.0,1.1,11813431.0,50.0,12.5,41.99,15.18,13.85,14.515,1748.6,1746.5,1747.55,1749.9,1748.0,1748.95,2022-04
411,2022-04-14,900000.0,904049.0,0.45,893730.0,54251.495169082125,893730.0,10319.0,1.14,12717480.0,50.0,25.0,37.67,14.79,13.01,13.9,1747.8,1744.2,1746,1751.1,1747.5,1749.3,2022-04
412,2022-04-15,900000.0,833602.0,-7.38,824405.0,54251.495169082125,824405.0,9197.0,1.1,13551082.0,50.0,12.5,34.73,13.57,9.6,11.585,1746.9,1742.0,1744.45,1747.3,1742.0,1744.65,2022-04
413,2022-04-16,750000.0,670503.0,-10.6,662779.0,54251.495169082125,662779.0,7724.0,1.15,14221585.0,50.0,13.0,27.94,10.75,9.6,10.175,1745.0,1741.8,1743.4,1748.6,1742.0,1745.3,2022-04
414,2022-04-17,606250.0,610656.0,0.73,603357.0,54251.495169082125,603357.0,7299.0,1.2,14832241.0,100.0,25.0,25.44,11.71,9.86,10.785,1748.2,1742.2,1745.2,1751.1,1742.7,1746.9,2022-04
415,2022-04-18,730950.0,745867.0,2.04,736562.0,1.0,736561.0,9306.0,1.25,15578108.0,100.0,26.0,31.08,16.34,9.88,13.11,1749.4,1744.7,1747.05,1752.0,1746.0,1749.0,2022-04
416,2022-04-19,957250.0,963787.0,0.68,952928.0,54251.495169082125,952928.0,10859.0,1.13,16541895.0,100.0,26.0,40.16,16.34,12.45,14.395,1749.65,1746.4,1748.025,1752.0,1746.2,1749.1,2022-04
417,2022-04-20,917500.0,927436.0,1.08,917005.0,54251.495169082125,917005.0,10431.0,1.12,17469331.0,100.0,35.0,38.64,12.73,12.17,12.45,1750.5,1744.9,1747.7,1751.8,1745.3,1748.55,2022-04
418,2022-04-21,931125.0,936565.0,0.58,926491.0,54251.495169082125,926491.0,10074.0,1.08,18405896.0,100.0,35.0,39.02,13.57,11.89,12.73,1749.9,1744.8,1747.35,1752.0,1744.9,1748.45,2022-04
419,2022-04-22,850000.0,778674.0,-8.39,771396.0,1.0,771395.0,7279.0,0.93,19184570.0,100.0,12.5,32.44,11.89,10.15,11.02,1748.0,1742.3,1745.15,1751.15,1742.0,1746.575,2022-04
420,2022-04-23,704500.0,651003.0,-7.59,646529.0,54251.495169082125,646529.0,4474.0,0.69,19835573.0,100.0,25.0,27.13,10.75,9.88,10.315,1747.0,1742.05,1744.525,1750.0,1742.0,1746.0,2022-04
421,2022-04-24,619850.0,649378.0,4.76,641695.0,54251.495169082125,641695.0,7683.0,1.18,20484951.0,100.0,25.0,27.06,12.17,9.6,10.885,1749.4,1743.0,1746.2,1751.9,1744.9,1748.4,2022-04
422,2022-04-25,805000.0,833713.0,3.57,823362.0,54251.495169082125,823362.0,10351.0,1.24,21318664.0,100.0,12.5,34.74,12.73,11.05,11.89,1750.3,1746.3,1748.3,1751.2,1743.9,1747.55,2022-04
423,2022-04-26,755000.0,763731.0,1.16,754913.0,1.0,754912.0,8819.0,1.15,22082395.0,100.0,20.0,31.82,12.73,10.75,11.74,1747.9,1742.0,1744.95,1751.15,1743.7,1747.425,2022-04
424,2022-04-27,882250.0,906597.0,2.76,896596.0,1.0,896595.0,10002.0,1.1,22988992.0,100.0,30.0,37.77,19.89,11.34,15.615,1751.0,1746.7,1748.85,1752.0,1746.5,1749.25,2022-04
425,2022-04-28,1268300.0,1326442.0,4.58,1311670.0,54251.495169082125,1311670.0,14772.0,1.11,24315434.0,100.0,13.0,55.27,19.89,13.85,16.87,1751.7,1748.6,1750.15,1751.0,1748.0,1749.5,2022-04
426,2022-04-29,1104950.0,1134610.0,2.68,1121830.0,54251.495169082125,1121830.0,12780.0,1.13,25450044.0,100.0,30.0,47.28,17.52,13.85,15.685,1751.5,1746.15,1748.825,1752.0,1745.6,1748.8,2022-04
427,2022-04-30,885000.0,902161.0,1.94,891953.0,54251.495169082125,891953.0,10208.0,1.13,26352205.0,100.0,35.0,37.59,14.79,12.17,13.48,1751.1,1745.35,1748.225,1751.1,1744.6,1747.85,2022-04
428,2022-05-01,845000.0,859438.0,1.71,850004.0,54251.495169082125,850004.0,9434.0,1.1,859438.0,100.0,35.0,35.81,14.79,12.17,13.48,1751.2,1745.3,1748.25,1751.6,1744.7,1748.15,2022-05
429,2022-05-02,845000.0,857910.0,1.53,846613.0,54251.495169082125,846613.0,11297.0,1.32,1717348.0,100.0,35.0,35.75,18.47,11.61,15.04,1750.8,1744.4,1747.6,1751.05,1746.5,1748.775,2022-05
430,2022-05-03,1237100.0,1240920.0,0.31,1226585.0,54251.495169082125,1226585.0,14335.0,1.16,2958268.0,100.0,35.0,51.71,17.52,14.13,15.825,1751.4,1748.9,1750.15,1752.0,1747.5,1749.75,2022-05
431,2022-05-04,1007000.0,1017657.0,1.06,1003425.0,54251.495169082125,1003425.0,14232.0,1.4,3975925.0,100.0,13.0,42.4,14.79,12.17,13.48,1750.35,1745.05,1747.7,1751.8,1743.6,1747.7,2022-05
432,2022-05-05,840000.0,1115848.3550724639,-100.0,1157696.52294686,54251.495169082125,1103445.0277777778,12403.32729468599,1.0479710144927536,3975925.0,88.21135265700484,39.3731884057971,0,13.01,11.34,12.175,1752.0,1746.2,1749.1,1752.0,1752.0,1752.0,2022-05
433,2022-05-06,62500.0,110076.0,76.12,109327.0,54251.495169082125,109327.0,749.0,0.68,4086001.0,50.0,15.0,4.59,13.01,11.34,12.175,1752.0,1752.0,1752,1752.0,1751.3,1751.65,2022-05
434,2022-05-07,785400.0,793983.0,1.09,786287.0,5.0,786282.0,7701.0,0.97,4879984.0,50.0,25.0,33.08,12.45,11.05,11.75,1750.9,1748.6,1749.75,1750.7,1749.7,1750.2,2022-05
435,2022-05-08,837500.0,842255.0,0.57,833042.0,1.0,833041.0,9214.0,1.09,5722239.0,50.0,25.0,35.09,11.61,10.45,11.03,1750.2,1746.0,1748.1,1752.0,1749.1,1750.55,2022-05
436,2022-05-09,857500.0,871871.0,1.68,863179.0,54251.495169082125,863179.0,8692.0,1.0,6594110.0,50.0,25.0,36.33,15.18,11.05,13.115,1751.45,1746.9,1749.175,1752.0,1750.5,1751.25,2022-05
437,2022-05-10,1045000.0,1041913.0,-0.3,1030114.0,54251.495169082125,1030114.0,11799.0,1.13,7636023.0,50.0,25.0,43.41,17.52,12.45,14.985,1750.4,1747.9,1749.15,1750.7,1748.5,1749.6,2022-05
438,2022-05-11,1187700.0,1204755.0,1.44,1192009.0,54251.495169082125,1192009.0,12746.0,1.06,8840778.0,50.0,25.0,50.2,27.59,14.13,20.86,1751.65,1751.0,1751.325,1752.0,1750.5,1751.25,2022-05
439,2022-05-12,1229100.0,1243638.0,1.18,1230919.0,54251.495169082125,1230919.0,12719.0,1.02,10084416.0,54.0,50.0,51.82,27.59,16.34,21.965,1752.0,1752.0,1752,1752.0,1751.9,1751.95,2022-05
440,2022-05-13,1284600.0,1308767.0,1.88,1294916.0,54251.495169082125,1294916.0,13851.0,1.06,11393183.0,55.0,54.0,54.53,24.38,16.34,20.36,1752.0,1752.0,1752,1752.0,1751.7,1751.85,2022-05
441,2022-05-14,1300000.0,1317674.0,1.36,1303156.0,54251.495169082125,1303156.0,14518.0,1.1,12710857.0,55.0,55.0,54.9,27.59,16.34,21.965,1752.0,1752.0,1752,1752.0,1751.8,1751.9,2022-05
442,2022-05-15,1305000.0,1317062.0,0.92,1303337.0,54251.495169082125,1303337.0,13725.0,1.04,14027919.0,55.0,55.0,54.88,27.59,18.47,23.03,1752.0,1752.0,1752,1752.0,1752.0,1752.0,2022-05
443,2022-05-16,1305000.0,1148265.0,-12.01,1136078.0,54251.495169082125,1136078.0,12187.0,1.06,15176184.0,55.0,55.0,47.84,29.52,18.0,23.76,1752.0,1752.0,1752,1752.0,1751.9,1751.95,2022-05
444,2022-05-17,1285000.0,1316737.0,2.47,1303037.0,54251.495169082125,1303037.0,13700.0,1.04,16492921.0,55.0,55.0,54.86,23.1,18.94,21.02,1752.0,1752.0,1752,1752.0,1752.0,1752.0,2022-05
445,2022-05-18,1268375.0,1317192.0,3.85,1303091.0,54251.495169082125,1303091.0,14101.0,1.07,17810113.0,55.0,55.0,54.88,17.12,14.79,15.955,1752.0,1750.5,1751.25,1750.15,1746.5,1748.325,2022-05
446,2022-05-19,1285000.0,1148836.0,-10.6,1136744.0,54251.495169082125,1136744.0,12092.0,1.05,18958949.0,55.0,40.0,47.87,24.38,12.34,18.36,1746.2,1742.8,1744.5,1748.8,1742.6,1745.7,2022-05
447,2022-05-20,1190800.0,1251001.0,5.06,1237779.0,54251.495169082125,1237779.0,13222.0,1.06,20209950.0,55.0,55.0,52.13,23.1,15.57,19.335,1751.6,1749.5,1750.55,1752.0,1750.3,1751.15,2022-05
448,2022-05-21,1263200.0,1316841.0,4.25,1302733.0,54251.495169082125,1302733.0,14108.0,1.07,21526791.0,55.0,55.0,54.87,21.18,15.18,18.18,1752.0,1751.4,1751.7,1751.15,1749.1,1750.125,2022-05
449,2022-05-22,1102500.0,1106903.0,0.4,1095351.0,54251.495169082125,1095351.0,11552.0,1.04,22633694.0,55.0,40.0,46.12,15.57,12.73,14.15,1748.9,1748.3,1748.6,1748.2,1744.1,1746.15,2022-05
450,2022-05-23,1002000.0,912919.0,-8.89,902743.0,54251.495169082125,902743.0,10176.0,1.11,23546613.0,42.0,36.0,38.04,13.01,11.89,12.45,1744.1,1743.8,1743.95,1743.75,1742.3,1743.025,2022-05
451,2022-05-24,801250.0,803405.0,0.27,793229.0,54251.495169082125,793229.0,10176.0,1.27,24350018.0,55.0,30.0,33.48,13.01,11.61,12.31,1745.0,1742.6,1743.8,1747.25,1747.15,1747.2,2022-05
452,2022-05-25,780000.0,786130.0,0.79,777685.0,54251.495169082125,777685.0,8445.0,1.07,25136148.0,50.0,30.0,32.76,11.89,11.05,11.47,1746.7,1745.3,1746,1747.3,1745.4,1746.35,2022-05
453,2022-05-26,780000.0,787359.0,0.94,778178.0,54251.495169082125,778178.0,9181.0,1.17,25923507.0,50.0,30.0,32.81,11.34,11.05,11.195,1746.7,1745.5,1746.1,1747.3,1746.3,1746.8,2022-05
454,2022-05-27,815000.0,851012.0,4.42,840142.0,54251.495169082125,840142.0,10870.0,1.28,26774519.0,50.0,20.0,35.46,17.12,12.73,14.925,1750.2,1746.75,1748.475,1751.35,1749.4,1750.375,2022-05
455,2022-05-28,1059450.0,1137198.0,7.34,1124951.0,54251.495169082125,1124951.0,12247.0,1.08,27911717.0,55.0,30.0,47.38,17.52,13.01,15.265,1751.35,1751.1,1751.225,1751.35,1750.1,1750.725,2022-05
456,2022-05-29,1247100.0,1304773.0,4.62,1291405.0,54251.495169082125,1291405.0,13368.0,1.02,29216490.0,55.0,30.0,54.37,22.46,14.41,18.435,1752.0,1751.3,1751.65,1752.0,1749.9,1750.95,2022-05
457,2022-05-30,1265325.0,1310860.0,3.6,1297047.0,54251.495169082125,1297047.0,13813.0,1.05,30527350.0,55.0,35.0,54.62,22.46,15.18,18.82,1752.0,1751.45,1751.725,1751.95,1750.3,1751.125,2022-05
458,2022-05-31,1249150.0,1285963.0,2.95,1271795.0,54251.495169082125,1271795.0,14168.0,1.1,31813313.0,55.0,40.0,53.58,19.89,14.79,17.34,1752.0,1750.3,1751.15,1750.2,1748.8,1749.5,2022-05
459,2022-06-01,1150000.0,1148149.0,-0.16,1136803.0,54251.495169082125,1136803.0,11346.0,0.99,1148149.0,55.0,40.0,47.84,20.34,13.57,16.955,1749.9,1749.0,1749.45,1750.0,1748.7,1749.35,2022-06
460,2022-06-02,1201150.0,1218418.0,1.44,1205205.0,54251.495169082125,1205205.0,13213.0,1.08,2366567.0,55.0,41.0,50.77,18.94,13.85,16.395,1750.8,1749.65,1750.225,1750.1,1748.55,1749.325,2022-06
461,2022-06-03,1150000.0,1153910.0,0.34,1142013.0,54251.495169082125,1142013.0,11897.0,1.03,3520477.0,55.0,41.0,48.08,18.94,14.79,16.865,1749.8,1748.9,1749.35,1749.9,1749.05,1749.475,2022-06
462,2022-06-04,1150000.0,1158784.0,0.76,1145932.0,54251.495169082125,1145932.0,12852.0,1.11,4679261.0,55.0,41.0,48.28,18.47,13.85,16.16,1750.7,1749.4,1750.05,1750.75,1749.7,1750.225,2022-06
463,2022-06-05,1150000.0,1159635.0,0.84,1147597.0,54251.495169082125,1147597.0,12038.0,1.04,5838896.0,55.0,41.0,48.32,25.02,13.85,19.435,1750.8,1749.9,1750.35,1752.0,1750.3,1751.15,2022-06
464,2022-06-06,1259900.0,1316871.0,4.52,1302931.0,54251.495169082125,1302931.0,13940.0,1.06,7155767.0,55.0,55.0,54.87,28.23,15.95,22.09,1752.0,1751.85,1751.925,1752.0,1751.25,1751.625,2022-06
465,2022-06-07,1285800.0,1317047.0,2.43,1302982.0,54251.495169082125,1302982.0,14065.0,1.07,8472814.0,55.0,55.0,54.88,26.31,19.89,23.1,1752.0,1752.0,1752,1752.0,1752.0,1752.0,2022-06
466,2022-06-08,600000.0,641468.0,6.91,634711.0,54251.495169082125,634711.0,6757.0,1.05,9114282.0,55.0,39.3731884057971,26.73,24.38,17.52,20.95,1752.0,1752.0,1752,1751.0,1747.1,1749.05,2022-06
467,2022-06-09,1100476.6002415458,1115848.3550724639,1.9599516908212562,1157696.52294686,54251.495169082125,1103445.0277777778,12403.32729468599,1.0479710144927536,9114282.0,88.21135265700484,39.3731884057971,0,23.74,18.0,20.87,1747.0,1745.2,1746.1,1749.7,1746.6,1748.15,2022-06
468,2022-06-10,55000.0,122058.0,121.92,120470.0,54251.495169082125,120470.0,1588.0,1.3,9236340.0,55.0,12.5,5.09,19.89,14.79,17.34,1751.0,1749.5,1750.25,1752.0,1750.6,1751.3,2022-06
469,2022-06-11,1193000.0,1210089.0,1.43,1196807.0,54251.495169082125,1196807.0,13282.0,1.1,10446429.0,55.0,15.0,50.42,17.52,14.41,15.965,1752.0,1749.9,1750.95,1750.9,1749.3,1750.1,2022-06
470,2022-06-12,1169625.0,1166012.0,-0.31,1153480.0,54251.495169082125,1153480.0,12532.0,1.07,11612441.0,55.0,40.0,48.58,18.47,13.29,15.88,1750.35,1748.8,1749.575,1749.75,1748.9,1749.325,2022-06
471,2022-06-13,1104000.0,1145506.0,3.76,1132859.0,54251.495169082125,1132859.0,12647.0,1.1,12757947.0,55.0,40.0,47.73,20.54,13.85,17.195,1751.3,1750.05,1750.675,1751.6,1751.05,1751.325,2022-06
472,2022-06-14,1456600.0,1508524.0,3.56,1488120.0,54251.495169082125,1488120.0,20404.0,1.35,14266471.0,110.0,45.0,62.86,30.8,15.18,22.99,1752.0,1751.1,1751.55,1752.0,1750.5,1751.25,2022-06
473,2022-06-15,1774200.0,1879140.0,5.91,1857894.0,54251.495169082125,1857894.0,21246.0,1.13,16145611.0,110.0,32.0,78.3,39.29,18.0,28.645,1750.9,1749.05,1749.975,1752.0,1749.8,1750.9,2022-06
474,2022-06-16,1859500.0,1870719.0,0.6,1847345.0,54251.495169082125,1847345.0,23374.0,1.25,18016330.0,110.0,50.0,77.95,30.8,18.94,24.87,1751.8,1748.1,1749.95,1751.7,1747.5,1749.6,2022-06
475,2022-06-17,1427500.0,1434685.0,0.5,1419126.0,54251.495169082125,1419126.0,15559.0,1.08,19451015.0,110.0,35.0,59.78,22.46,17.12,19.79,1750.3,1745.65,1747.975,1752.0,1745.3,1748.65,2022-06
476,2022-06-18,1350000.0,1250493.0,-7.37,1236156.0,54251.495169082125,1236156.0,14337.0,1.15,20701508.0,110.0,35.0,52.1,17.52,14.79,16.155,1746.2,1743.0,1744.6,1748.95,1742.55,1745.75,2022-06
477,2022-06-19,1000000.0,1032537.0,3.25,1016954.0,54251.495169082125,1016954.0,15583.0,1.51,21734045.0,110.0,30.0,43.02,16.73,14.79,15.76,1749.2,1743.5,1746.35,1752.0,1745.4,1748.7,2022-06
478,2022-06-20,1050000.0,1030506.0,-1.86,1021341.0,54251.495169082125,1021341.0,9165.0,0.89,22764551.0,110.0,30.0,42.94,15.57,12.73,14.15,1747.7,1745.6,1746.65,1750.0,1742.75,1746.375,2022-06
479,2022-06-21,1020000.0,917231.0,-10.08,908059.0,54251.495169082125,908059.0,9172.0,1.0,23681782.0,110.0,31.0,38.22,14.13,12.73,13.43,1746.6,1743.4,1745,1748.2,1742.1,1745.15,2022-06
480,2022-06-22,901000.0,869527.0,-3.49,859577.0,54251.495169082125,859577.0,9950.0,1.14,24551309.0,100.0,31.0,36.23,13.57,12.45,13.01,1745.6,1743.1,1744.35,1747.15,1742.4,1744.775,2022-06
481,2022-06-23,801000.0,808494.0,0.94,799900.0,54251.495169082125,799900.0,8594.0,1.06,25359803.0,53.0,31.0,33.69,16.73,12.17,14.45,1746.7,1743.3,1745,1749.0,1746.9,1747.95,2022-06
